Date,AAPL,MSFT,GOOGL,META,NVDA,ADBE,CRM,INTC,AMD,CSCO,AVGO,TXN,QCOM,AMAT,MU,AMGN,GILD,REGN,VRTX,BIIB,ILMN,DXCM,AMZN,TSLA,COST,PEP,SBUX,MDLZ,KHC,MNST,PYPL,ISRG,MELI,FTNT,NFLX,HON,CSX,ODFL,FAST,PAYX,CMCSA,TMUS,CHTR,XEL,AEP,EXC,FANG,MTDR,RRC,IDXX
2022-02-28,95056600,34627500,38864000,34239800,477319000,3302300,7904700,41946100,124666100,23868700,25005000,5656600,10638900,7428100,17269800,4738100,13490600,518900,2035700,1395300,1206050,3374400,57684000,99006900,2408900,7677000,8591500,7916600,7291600,8159000,25719300,1644400,821500,12006500,50350000,4361877,18286600,2895000,8769600,1689300,31822955,5167700,2272800,4173000,5547300,13253600,3783500,2412000,16466500,757600
2022-03-01,83474400,31217800,26496000,27094900,412056000,3352800,12587300,53853000,126552200,17799600,24898000,6049600,10723300,9212500,20794800,4573500,10694900,617300,1253800,804400,993356,2847600,44874000,74766900,2316000,5107900,7100700,8740800,6808100,5382200,19597700,1645700,537400,8148000,32904000,5796243,17105000,2952400,10483800,1468500,23306908,4325900,1578400,4585200,4013000,8039100,3782000,2550000,65167500,619600
2022-03-02,79724800,31873000,23520000,29452100,389642000,2948500,16670100,46936500,118354500,18660000,21771000,5304100,7299400,7008700,28398700,3387200,14342200,339600,1029100,1108400,554503,2446000,47334000,74643300,2571500,5452100,10721100,7452400,7331700,3418400,17023500,1748300,700600,5867000,53568000,5666483,15046000,1457400,9089600,1332600,27719273,4177700,2305000,3256200,3146500,7133700,2960700,1887300,7331000,467500
2022-03-03,76678400,27314500,24604000,27263500,365095000,2906300,6559900,36389900,123916700,16794600,26454000,5154200,8553900,5449700,22099800,3638400,13023100,593100,1140600,942100,883977,2936000,65198000,61623600,3851800,5352200,6587400,6539700,9223100,7623600,20330800,2098600,409700,5678000,60768000,5329297,20975000,1945600,7166600,1433500,24681417,4718800,2018100,2822100,4173700,7236200,2327100,1688900,6801100,375400
2022-03-04,83737200,32356500,30430000,32130900,431415000,2751600,6813600,38310700,100609400,16729000,44757000,6804700,9057300,7096100,28211500,3764400,9383400,550500,2032800,708800,790018,4670800,60934000,66999600,4417900,6340300,7179800,10949600,6585500,7686200,20151600,1995700,796700,6077500,53255000,5370782,30148200,1360600,8996800,1967800,22800403,5086400,2349000,3515300,4675100,9041500,3083700,1659500,6480800,438200
2022-03-07,96418800,43157200,45112000,38560600,450821000,3676100,7043500,43813700,92600000,21350900,26494000,7064800,13416100,9207100,26715500,3713200,18455200,755300,1548000,1309700,749618,4663600,86934000,72494100,3896900,6319500,14608700,13768300,9906700,10949000,26529900,2866200,657700,12903000,57084000,3749362,25774000,1859600,10829400,2234000,32776853,5161500,1867200,4388600,4111300,10065200,4263200,2769500,8633100,521500
2022-03-08,131148300,48159500,40428000,37508100,557467000,3734800,8229000,44813900,135348300,23642400,26993000,7486500,11878400,10525000,28343200,2974900,13889700,592200,1460200,1407100,800504,4588800,91662000,80399100,3649700,6163700,10692000,13037600,8977400,8853400,25130900,3452100,976400,10565500,64287000,4854075,27806100,1804600,8142800,1958000,26240411,6186800,1099900,2883100,3689900,8624200,4156700,2343100,7135000,804500
2022-03-09,91454900,35204500,37026000,31894700,492742000,2905700,6881300,36076500,102310300,19150900,22560000,6047300,9276800,7623200,19647900,2640900,13682000,538900,1378900,1236900,897855,4221200,82656000,59184000,2789700,5764900,8811600,8709400,10448500,7075000,20811300,2080700,1123500,10994500,65202000,3076263,21741800,1761400,7232800,1679600,21461318,4290200,1212200,2866900,3006200,8573000,4367400,2164000,6397400,558500
2022-03-10,105342000,30628000,27102000,24853000,428066000,2722300,5604200,36456000,102557400,18550900,19323000,6079100,8888800,5604400,21692000,3957200,13243700,480600,1080100,1166200,790018,2539200,135062000,58648500,1777700,6103700,9114300,7342000,5216500,5517200,14703200,1331100,634400,7338000,48078000,2605179,24267700,1175000,4802600,1317600,19397527,4200600,1537700,1945200,2897900,9859100,3019700,1362200,7688900,525300
2022-03-11,96970100,27209300,31526000,34694500,367209000,4434500,5196900,27082100,87584400,20330300,19813000,4869700,7394400,6016000,22786500,2667000,13007600,803200,1374000,787900,660696,2430000,68900000,67037100,1735100,4762600,15351700,9385100,4722600,3375000,15141700,1841900,575100,6845000,48199000,2891756,21957100,1239400,4892800,1071000,20896982,4207200,1788200,3031500,2254900,6407400,2354700,1368200,4447100,334100
2022-03-14,108732100,30660700,38812000,31010500,385354000,3731400,5665500,35993900,89731700,17977500,25234000,4863200,16154200,6733200,24893400,2902700,12539100,1018900,1414900,1475800,972180,4262800,74086000,71152200,1950000,6075600,18199300,9806700,6295200,3931800,20988900,2722100,597300,9983000,59078000,3185228,14321400,1392600,7002800,1116400,18741001,5149500,1420600,2392600,2948400,6793400,2915000,2001900,5358300,368000
2022-03-15,92964300,34245100,30920000,31721700,491996000,3201700,5276300,34448900,112425500,18829100,28260000,5138600,13893000,6875300,22851000,3178200,10794600,763800,1600800,1306300,837203,3428800,75584000,66841200,2547900,6203400,12542300,9677200,7324500,3991200,18032900,3024600,611400,6130000,54606000,4162091,24581200,1797600,6254200,1321800,24353421,3879200,1091600,4454600,3673700,6385000,3328700,1639600,4491900,390100
2022-03-16,102300200,37826300,35576000,40640300,671422000,4141200,6043400,38885500,113689800,21821800,29454000,5660400,11727700,9668900,35742800,4220300,13871600,806200,1181900,1075000,931060,3523600,84958000,84028800,3017200,6299000,21207900,12071100,5733900,6022000,24840500,2429800,913600,9152500,69825000,4384795,23601100,1480600,7973400,1450000,21454916,5453800,1553000,3809300,2880000,8718600,3209300,1519400,4515200,373200
2022-03-17,75615400,30816600,28264000,29499700,471941000,3556700,5842600,28555000,103201700,18830500,18174000,4930700,8602900,6781100,21612200,3262300,12472000,808200,1418700,1057100,905360,3247600,72934000,66582900,1974200,3587600,8554200,7243600,4390100,4688600,21950800,1799900,751200,8120000,58183000,3345864,17775200,935200,6809600,1414100,18091625,5042000,1245200,3974500,2863600,7454400,3426900,1120600,3975100,349300
2022-03-18,123511700,43390600,44566000,52128000,730719000,5898100,12220600,46237100,105834800,51807200,41538000,9031500,18454200,11516500,28601200,7617100,18199300,1170500,2225300,2102800,1414220,4040800,102962000,100414200,3597800,12123000,23784200,12832900,9386500,9556000,31997800,3152700,811600,13095000,83248000,9282265,23024100,1919400,13927200,3561600,37542822,8572000,2717500,5750300,5719000,13086000,4813900,2224800,6079200,690400
2022-03-21,95811400,28351200,26832000,30142300,591727000,3704200,6448700,32910900,101905900,29174600,25789000,5030600,8986400,6206600,30878200,2385200,8060600,731100,1790100,1284400,768122,2404400,66538000,81981600,3136900,5122600,11925300,8934000,5030500,4685600,19888900,1646000,529100,7950500,48665000,3714137,15313800,1310000,6750200,1605300,19082975,5920100,1206700,2559000,2426000,8522100,4203600,1119300,3498100,558500
2022-03-22,81532000,27599700,35496000,31998800,547007000,5377000,7018800,27923300,101672600,29287900,19262000,3802900,7220500,4997800,16768000,2212200,8847700,576900,1052600,849600,638285,1822400,64086000,105868500,1777500,5779200,8447400,7529800,5495500,7084600,16746100,1529300,604500,6457500,42428000,2514040,20471900,955800,5724200,1398400,16442043,4594300,962200,2351000,3653900,5690300,2898000,1062600,3546900,528600
2022-03-23,98062700,25715400,25154000,23717300,502120000,13979800,8404700,37126400,90579200,19742100,13839000,4821100,7245600,5457900,28059800,2533100,9088900,608500,1241600,955300,639313,2992400,55812000,120676200,1546800,4533700,7670500,7435600,5893400,5123400,14430600,1639600,591600,3931500,37290000,1926882,19368800,898800,6516000,1562800,17316983,4866900,1094200,2511300,2989400,7221300,2748800,949800,3820400,582700
2022-03-24,90131400,24484500,26396000,31502300,877379000,5544300,4150300,51677900,121961300,20551500,26016000,4169400,9261000,7617800,23348000,2349000,7939900,402500,1040400,736200,543709,2718800,56798000,68920800,1614200,3160300,6163400,10921000,4540000,4443000,13546700,1513300,483300,4998500,38885000,2331866,11401900,771200,4387000,1125900,14271552,5288600,1365700,2257800,3036600,4872800,2042100,867700,5326300,336600
2022-03-25,80546200,22566500,24126000,40039000,579016000,3283600,3656500,33239800,95852400,18090600,14538000,3738800,7198700,6074200,22491000,1424500,9333400,366800,1226600,685900,498477,3862400,49032000,62031600,1974900,4146800,7048100,6223100,5057600,3413200,12371500,1435100,585000,4292500,35745000,2698229,8587300,1276400,3687000,1213400,16017271,5135400,1754100,1698900,2032200,5698500,2169400,1960200,10174500,446300
2022-03-28,90371900,29578200,35050000,26224100,425494000,4472600,4290900,22932400,92966100,17164600,14427000,3117000,9470800,5209600,26605300,2045300,10549200,625600,1686900,807500,635715,2570800,59854000,102506100,2056100,4308000,5981000,8029500,3517200,3321600,13868000,1963600,558400,3872000,43234000,3470001,15776200,1329600,3492000,1812700,20236082,5420300,985400,1684200,2465400,9274700,1948600,1694500,7049200,461800
2022-03-29,100589400,30393400,34318000,31417900,488984000,4323800,5370400,27303700,94143000,20036500,23001000,5835700,10212400,6162600,41290700,2230600,8051100,725000,1644000,699600,751468,3346400,66154000,73614900,2005400,4440400,8963200,9902500,4974500,5138400,15918400,1618900,495700,6421000,58807000,3554668,15244500,1510200,5035000,2631200,21830073,7016700,1074500,2527000,2943100,8463700,2263600,1592700,4440000,462000
2022-03-30,92633200,28163600,19884000,25588000,463487000,3889200,4951200,24623300,99476900,16125400,18626000,3865700,14777800,6387500,70087000,2593300,8614000,848500,1040000,585400,602100,2854800,56168000,59865000,2086500,3871500,8122100,6171600,4439200,3895400,16513300,1914800,363700,3578000,40233000,2575578,8796900,1239200,5671400,2875100,16487284,4077000,881600,1582100,2164100,6125800,1563300,5975100,3265100,437800
2022-03-31,103049300,33422100,37524000,24192300,523440000,4141300,7141300,43698300,147004800,27587700,21731000,7170700,13364200,8474800,34588600,3102800,8226300,1061500,2394900,951400,967759,3658000,59966000,48992700,3439800,6076200,11306100,8379600,5208300,5368600,13928300,2733600,407600,6092500,41347000,3475836,16183600,2295400,8473800,3185600,22606102,4434200,1929800,3045300,3670600,8196400,1887700,4953600,6786800,760400
2022-04-01,78751300,27110500,25942000,19544800,517235000,2718400,6007900,46598600,111867100,17465100,16267000,4631700,19762100,10138100,33536100,1883900,8551000,603500,2120500,675800,1032112,3613600,57090000,54263100,1933500,3239600,6516300,6898700,4798600,4550200,11037800,1470400,369600,3621500,46442000,2426083,21039300,3912800,4949000,2305800,16079903,4205000,1159100,2598700,2569100,10273500,1825100,24424100,3462900,430600
2022-04-04,76468400,24289600,25942000,28054800,397120000,2974500,7843600,23784900,90123900,19629200,16484000,4644800,12116000,8347800,24305700,3518800,9040600,498600,1686100,800500,744066,3286000,49882000,82035900,2201800,3759900,16243100,6155500,3980900,4254200,15266400,1561100,390200,3355000,70018000,2176323,11726600,2872400,5928400,2742100,16164303,6882800,867600,2082300,2580800,6212500,1403400,3133600,3338600,379100
2022-04-05,73401800,23156700,21418000,29727200,436615000,2481900,7304600,25779200,79532000,16063600,19778000,6956500,15946100,11653700,21171400,2180800,7067200,671800,1838000,1404900,752804,4176800,53728000,80075100,1826800,4480700,17525800,5364800,5432700,3998800,12778700,1488800,309500,4341500,42345000,2433722,14895000,4405600,6009400,2723900,16476614,4215100,986800,2979400,2235300,8562500,1847900,2175000,4789900,354000
2022-04-06,89058800,40110400,32468000,28995100,703833000,3824900,7171300,31518700,105256600,19644100,23742000,6932900,21054200,11602000,28080100,3869000,7155300,683500,2300100,1014200,920677,2479600,79056000,89348400,2646200,4294800,10567000,5389600,5481100,4929600,16288900,1939600,504800,4918500,43549000,3121993,14482400,2753200,6682800,2751500,22776716,7274500,1172200,3350600,3364500,12439400,1650800,1623500,6098600,539700
2022-04-07,77594700,31411200,26234000,21037200,557992000,2757800,5246000,24117000,91895500,15739000,16583000,4178500,10201200,11817200,22658600,2674400,9370100,828000,1651800,779100,824970,2117600,68136000,79447200,4804200,5041600,10869100,7458000,8079000,5247400,12471300,1329400,265000,5227500,49489000,2335792,13719900,1966200,6306400,3452100,20092677,5812400,1118200,3228700,3226300,13463900,1877300,1776400,5860000,438500
2022-04-08,76575500,24361900,25142000,18375700,524781000,2260700,3897700,22167300,92746700,18148200,20464000,4504500,12992500,6408100,20562600,2745800,10653600,1030100,1574500,1410700,885314,1496000,46002000,55013700,3230200,3883100,9286800,7833600,6556100,6990600,10521800,959800,362600,3617500,40252000,3053346,11181700,3582400,9283000,2396600,19439566,4293100,1187100,2115100,2180400,6020600,2257300,1693800,3249600,367700
2022-04-11,72246700,34569300,36884000,20516600,575207000,2932100,5173800,30352500,95527700,20992100,23512000,4347800,11210400,7785100,21127900,2975200,8094200,709000,1951900,869000,717236,1980000,52112000,59357100,2792700,3825100,8623200,9693800,7380400,5691600,10706600,1391300,404600,4485000,37771000,2865443,11151400,1887800,6768400,1575600,21613152,5098400,1175900,2752300,3621200,7488300,2391300,1588300,3697500,490100
2022-04-12,79265200,30966700,32710000,20128800,662258000,2199000,4832200,29861400,89246400,25254200,17350000,4550800,10591300,9883800,18658500,2261100,7750400,488800,1621800,976100,608370,2509600,55178000,65976000,2142000,3924300,8472500,7379200,5058500,5973200,12493600,1138800,455100,3894000,38243000,3287827,13771900,2331600,7357400,1359600,14833541,5008000,1819800,2872300,2493900,7535500,1659800,2207400,3741400,497600
2022-04-13,70618900,21907200,27928000,19231800,516943000,3078900,8733000,22171300,77728400,17004600,20266000,5229100,10440800,9351400,18892000,2402800,6879600,526200,1685900,671600,771822,1986400,53390000,55121100,2211800,4394000,8604400,5873500,8202900,5956800,26481900,1133500,327900,3954500,32310000,2537169,8527000,2440000,10114400,1394100,15439277,6828500,1097700,2274800,1737400,7015500,1626000,1618500,3457200,451500
2022-04-14,75329400,28221600,31598000,18379500,569097000,2597000,5126700,36181800,73354400,18024800,27385000,4578500,8002600,7711200,18543500,2861800,9750000,795700,2520600,917900,599221,1640800,51598000,58422300,2206200,4834300,9567200,6651300,7309200,12559600,16125800,1582500,510700,3645000,43438000,4536624,12727100,3177000,12220600,1574900,17648287,3921300,1023500,2007100,2188300,6493600,1589200,1636700,3856300,432400
2022-04-18,69023900,20778000,20808000,16580800,525701000,2594700,4899500,25593100,80605800,13990700,21375000,3564000,8785700,6822700,17476700,3615500,5981200,313300,1326000,1033400,580717,1344000,46514000,51715200,2161900,3086000,7797300,5777600,5822900,4421000,15342400,1127100,352100,3188000,51050000,2077438,10228000,1881400,7447200,1457900,15833640,2604100,1442600,2180900,1818200,5408000,1716300,2413800,4903200,432100
2022-04-19,67723800,22297700,26490000,20089900,512781000,1962700,6120400,31483100,77069500,15490900,16581000,4671900,7213800,6086600,15139000,2355100,6178900,468000,1354100,1448600,770280,1992000,54926000,49847700,2327800,3642000,8622100,7233700,5835000,3784200,12768100,2660000,343000,3805000,209069000,3544483,12754100,2647400,9489000,2158800,22874880,3707000,1208800,3252700,1892100,4314200,1950700,1608100,4244100,367100
2022-04-20,67929800,22906700,31696000,43036500,468974000,2094400,6015400,22787100,62489000,19526200,13920000,4553700,7731600,8856100,19042600,1888100,7638800,413700,1115800,1028600,731422,2166400,59630000,70711200,1793300,4197600,8368800,8234600,5487400,4205200,26487000,2161000,383200,5339000,1333875000,2782897,13958100,2629200,7262800,1829800,24066932,4407200,1540300,3317700,2335100,6193300,1882600,1192000,3426700,372900
2022-04-21,87227800,29454600,36446000,49954100,656209000,2390100,9119500,27316900,76680600,17147300,20352000,4735000,8576500,7849400,17645300,2117300,6673900,535200,1118600,932200,629958,1900800,63970000,105416400,2027900,3701300,8152500,6418800,9219400,8538200,27204100,2496800,407500,6071000,535016000,2565710,17399000,2195000,8714600,1650700,23844569,3580700,1577800,3248700,3004600,5337300,2427300,1868200,4576500,327300
2022-04-22,84882400,29405800,56884000,36426800,624713000,3198800,8843900,28219900,75017700,17693000,21064000,6355900,8315100,8489400,18682400,2617800,7662000,609400,1774300,1342900,735945,2460400,73078000,69696600,2878200,5864000,10315500,7740700,7307700,7973800,21053000,6845300,526700,5262000,375151000,3226289,21027800,1544400,6455400,2375400,31987486,5604700,1742200,2371600,2426500,7508400,2228000,1806300,4087400,503800
2022-04-25,96046400,35678900,46128000,29281100,641566000,3368800,7988900,35999300,93481000,18677000,26959000,8737600,9673200,8518300,20072100,2271000,7457900,514300,1688700,1040500,936097,2461200,61874000,68341200,3154500,7369900,10259000,8913900,6277500,7005200,15683400,3253900,456600,6626000,281520000,2543748,11718200,2643400,5710800,2766200,29964774,4570400,1381300,4446400,3140100,6257100,2901100,2911100,5480200,629500
2022-04-26,95623200,46518400,73054000,31747400,653143000,2820100,8073300,35356600,89127400,19238300,35809000,9591700,9262800,9461800,18628700,3306000,6926400,538500,1446500,1110300,956040,2624800,77530000,136133700,2057400,7386600,8800500,9883800,7364900,8401200,17205300,2484400,634700,4976500,203181000,3022789,10713400,2784800,5827800,2248900,31183075,6221100,1352900,3641000,2050800,4844600,1587200,1823500,5254500,749800
2022-04-27,88063200,63477700,91820000,71062900,499460000,3080700,9644600,28320900,83125100,33668600,19313000,12570400,13855900,6891600,17123600,2973500,7863200,406600,1240000,728800,809447,2857600,71336000,76956300,2261600,5180300,8467300,9892400,7960700,7378600,24669800,3849100,422000,5187000,222984000,3239764,13241600,4109000,5232200,1777700,27259609,8071900,1497700,2965600,3436000,6906400,1549900,1989000,6017900,770600
2022-04-28,130216800,33646600,48884000,100890600,570327000,2593900,10614800,41097000,91495400,20170700,22334000,8233600,31111100,7379100,21058400,6609500,10787500,555600,1620700,876700,970226,4573200,117316000,124948500,2118700,5235800,8818500,9786400,7386100,5333800,42836600,3142500,427700,5961500,213632000,3633395,12859500,2972200,6245800,1468400,53279578,4288500,3207100,5262900,4355000,6496100,1896300,1707700,6177300,1019400
2022-04-29,131747600,37073900,42676000,49193400,500435000,3033200,7110800,70765900,82647700,20281400,26108000,6698600,13693100,7998900,16843500,4029300,10455800,678300,2871500,1049400,829904,5434400,272662000,88133100,2968000,6505600,9199300,10385400,6968300,6645800,24872400,2913500,544100,6013000,163919000,7690659,16045900,2189200,7626400,1981500,47090765,7328400,4820200,5614300,3589200,7185300,1748800,1833200,5289200,713500
2022-05-02,123055300,35151100,35534000,49915300,572049000,3010000,6278400,45446500,98304100,22499200,26725000,5851500,13320900,9425100,15342800,4154800,9474000,737400,3748700,1526200,871333,2750000,148788000,75781500,3303400,7692100,12379000,10049400,7637700,6969200,21340500,2421200,411700,6456000,145916000,7532676,13671200,1859000,6720200,1985900,40131791,5514400,1686000,4397200,2652900,6330100,2298000,1717900,3641600,835600
2022-05-03,88966500,25978600,24968000,41556300,475751000,2196100,5047700,40158400,126381800,15828200,17064000,5438600,7556800,5463700,13539100,2443800,10384400,538700,1363500,1545700,789093,2788800,79134000,63709500,2398000,5564900,15570100,9538700,6328300,5610200,15227600,1648000,326600,5069500,118394000,5686748,12127100,1381200,6892800,1492200,26004177,5319000,2136000,4940100,2844800,4514800,3555100,1587100,4393100,912800
2022-05-04,108256500,33599300,49916000,41375900,648855000,3330400,7563100,44625600,225394100,23942300,23896000,10311500,11038100,6352100,17201900,2494900,8087800,998100,1353400,1093300,859819,3529200,110746000,81643800,2465200,6231500,30199700,8348000,6499900,7040200,15850600,2135700,547300,11359000,122188000,5818206,14403200,1665200,9113600,1916500,28958914,5964000,1977800,4162100,2987900,8198300,2581900,1684100,4656200,2104500
2022-05-05,130525300,43260400,45840000,41129200,626331000,3507700,8379400,52996700,153129800,24846500,32806000,7740400,14561400,8172500,16603600,3357100,8767300,754700,1556900,1384800,1083409,2924000,144392000,92519100,3977000,6534300,19114700,8843800,7079100,7849400,22066500,3058200,798100,13191000,139713000,6110299,14006900,2018000,9151400,2353500,32266614,4938900,2223300,4024500,2680400,7051500,2854100,1391700,4175400,1505100
2022-05-06,116124600,37780300,39710000,34747200,633297000,3522200,7232700,40916600,144286600,21743900,20745000,5724800,10080600,6247000,15159800,4682100,7468200,773800,2268500,1888700,3650531,5272400,124260000,72903000,3560800,5824600,11165800,9037800,6368800,13271400,21369300,3013800,1180000,7995000,171855000,3845913,23166700,1624600,7739800,1873300,39047505,4701900,2560800,2593900,3291000,10963600,2732200,1703600,4779300,1527800
2022-05-09,131577900,47726000,40802000,36303200,644455000,4324900,9997800,44925800,144523700,22421200,30074000,7929700,11668100,10088400,21770900,4376300,9294000,819400,3148800,1589700,2479947,6014800,128124000,90810300,3292700,7269100,12863600,11709000,9288000,9843200,25513700,3754700,1300000,10737000,140313000,4012065,17607300,2104600,8658600,2423500,39132865,6938100,2426200,4033000,3170300,6465900,3314700,2520300,6606400,1151900
2022-05-10,115366700,39336400,39900000,34452500,761474000,5334400,8598700,42770000,137235500,21741100,29271000,7033300,8841200,8881000,17662700,4234800,9721600,769500,2041500,1603400,2028964,3253200,105434000,84401700,2729400,5936700,14085900,10974900,7641800,5860800,21126300,2253000,1020100,13170000,138839000,5058318,24685500,2065400,8173800,2248900,33469976,5080900,1979400,4316000,3174300,8876100,3144900,1680200,5532300,1249300
2022-05-11,142689800,48975900,37534000,31153400,670167000,3822000,7220100,40351700,136137900,23872100,26660000,5892800,11530900,8311700,17237300,3411700,10224000,704000,1905900,1483500,1791804,3912400,109704000,97224600,2782900,5376900,12118100,9728200,6520500,6959400,16770200,2690200,1122200,15667500,126655000,3484218,16936600,1507600,8968800,2805900,33884719,7399200,1679400,4348700,3331400,9406200,2705600,1943100,4119600,889200
2022-05-12,182602000,51033800,53836000,38262200,708728000,4048200,10187500,42329600,129214200,25951000,25518000,5936100,10749800,9287100,27022900,3733300,9727900,793100,1475400,1313900,1396127,4438000,132026000,140313000,2829500,6473500,15460600,8676400,6604400,6359600,29361000,2035900,1233700,10798000,176621000,4233708,20225300,2269400,8107000,2213900,42257788,4460600,1649600,2688700,2905400,12044400,3362800,1699100,3324900,1019100
2022-05-13,113990900,34925100,35038000,24549800,670437000,3379300,6499700,32034100,138068100,18954500,19449000,5329900,9280700,8321100,22872000,2631900,9515200,604500,1366600,1230400,1846288,4758000,93684000,92150700,2338600,4714600,18156300,7884200,7857400,6411200,17111400,2250600,873400,8673500,131363000,3434881,11309400,1668200,5815400,1336900,31672935,3891000,1456800,2688300,2270400,5592700,2781600,1820800,4729200,833800
2022-05-16,86643800,32550900,25990000,27112600,521446000,2645200,5065800,25071900,131065700,20254500,14189000,3648900,6378800,7218200,13394700,2414500,6157500,486900,1558200,831500,1509515,2742800,74566000,86098500,1579700,5317200,11435300,7955000,5795200,5450600,15432300,1569600,717600,6360500,161450000,2784276,17849200,1526800,6875200,1152900,22423752,3239800,1153600,2678200,2142200,4707500,3959200,1430000,2754800,579600
2022-05-17,78336300,28828800,23054000,24872700,585830000,2614700,7317700,28596600,164227200,18780600,24676000,5851300,9094100,6646500,17671500,2344100,5607700,571800,1566800,781900,1261562,2229600,76448000,80236200,2602800,5012200,12454500,10053400,7855600,4668200,12677400,1324100,696400,7720500,98767000,2890058,26286300,1252200,4932400,1328400,19670679,3884900,1183100,2465500,2521200,5123400,2993400,1203000,3417200,591500
2022-05-18,109742900,31356000,35126000,23960000,545161000,2915900,7454400,35218400,142603200,40672700,35024000,5747200,11992700,8522800,20635100,3376800,9583900,560100,1397000,1197100,1707714,4139600,108380000,87811800,9511600,8875400,10576500,12698500,13824400,6416000,15955300,2031700,660200,11199000,96656000,3380240,20443900,3704400,6801600,1606800,25136599,3787000,1574400,3151900,3580900,6946200,3284800,1486400,3071900,1010300
2022-05-19,136095600,32692300,34144000,24446900,621310000,2797200,8382200,29181000,141506200,97674600,34884000,5399600,8419500,10115800,17558000,2414200,8833600,607700,1448800,1171100,1137071,3668800,88142000,90296700,5839600,6423800,11193700,10834400,8774900,6509000,19779300,1722800,953800,8350500,104485000,3316898,33489200,3008400,6985200,2290300,18591088,4240300,1136500,2954900,2749800,5821500,2942600,1205600,4423100,851900
2022-05-20,137426100,39199300,48962000,31465600,739105000,3432400,9068700,44802300,164126800,46148700,40281000,6278300,11370100,16285500,20313300,3860500,6814600,544300,1552300,972600,1001375,3301200,99500000,144973200,5115000,5768800,15941800,14293200,10146100,7617800,16887400,1817900,1069900,11468000,104294000,4121030,21816700,2142400,6374600,2266500,25955522,4348800,1290800,4574000,2925600,6175900,3060100,1247400,3269900,768200
2022-05-23,117726300,33175400,37184000,25059200,639889000,2337500,6148800,27199500,128773000,27366600,58586000,5384100,10023400,7669100,12356200,2272600,7256800,593200,1674000,931900,818494,2403600,107798000,88903500,3687200,4657800,10741900,7476200,6439800,5906400,12309200,1496400,848400,7018000,96020000,3953286,17331000,2041400,6125600,1801500,21617847,4133500,895300,2722700,2485500,4333200,3308000,1341100,6367800,591500
2022-05-24,104132700,29043900,76780000,50406300,588550000,2630800,6928400,29837500,123341400,30053900,25060000,5121700,9157100,6785400,18764500,2667300,8263200,465100,1622100,914100,819830,8484800,102934000,89092500,3473400,6327600,9227700,6505400,6215900,5669800,13309600,1519000,917000,8979500,77064000,3015786,18649200,1538800,3948400,1625400,22323027,4037900,940300,2680700,2534300,6421600,2542900,1466900,6351800,505900
2022-05-25,92482700,28547900,40258000,28030200,781132000,2726700,7436800,26283100,111771100,25504600,17842000,4712100,9766000,7378200,16241200,3538400,7112400,562100,1880700,932500,780869,11797200,93120000,92139300,3225100,5781000,8344400,8517400,5519100,3489400,14075400,1466100,767300,6623500,85221000,2665232,22264000,1664800,4733200,1413800,17694381,3185000,877600,2847500,2393000,5183600,3404000,1116900,9958000,501300
2022-05-26,90601500,25002100,37948000,23056500,996575000,2419500,6697700,28826700,128792700,28294700,39743000,4536600,7932800,9173100,14902500,2222300,5730800,523500,1376600,532000,814896,6690400,93002000,106003200,5917600,5193800,8940900,5930800,24785300,3225800,21681900,2562800,731000,6211000,80499000,2375155,19762200,1518000,4803600,1537300,26064463,4066000,1145300,4487800,2574800,5005300,3329200,1835100,8215900,842000
2022-05-27,90978500,26910800,37914000,22562700,738379000,3560400,7883600,30553300,104348400,23882100,37301000,5857900,9180800,8510500,13078700,2678900,6436000,558700,1479100,1013300,1251487,5984800,93660000,89295000,5719600,6713500,8498400,8631200,13898900,4247200,16874100,2132900,469800,9173000,85860000,2383430,12497300,1852400,5033000,1560600,19284425,3294200,1063300,2981700,2713400,5224800,3007600,1975800,4596200,627900
2022-05-31,103718400,37827700,50012000,26131100,664100000,7944200,18114600,41111500,125102900,64821200,30009000,9408000,16007300,9751200,15453000,6737500,13781900,1691600,3878600,1767400,2428753,10882000,144634000,101914500,4424500,13610000,23361800,8767500,12744100,8210000,15500000,2046500,580400,9866000,113985000,3717107,31840100,4180600,8993800,2523500,26941323,5158100,1265300,3753300,3319500,12224700,5259000,2212000,5210100,897200
2022-06-01,74286600,25292200,36606000,36623500,544514000,3409900,37037400,29885500,99351400,20666000,18345000,4681600,8514300,6852200,13595400,2664600,5797700,610000,1377600,1055300,1381529,3842800,127528000,77247900,2319400,5613900,7579000,7621800,11270300,3887600,11019100,2426100,562400,5257000,84162000,2505339,15230000,2236000,5625400,1483900,19185407,3773600,1087400,2314300,2234500,4850800,3194600,1360300,6222900,705300
2022-06-02,72348100,44008200,37992000,31951600,648656000,3415700,19231200,28727600,120953800,20546800,29488000,6521600,9589500,6408500,11373200,3916200,7860000,1276100,1234700,1094300,1175621,4856800,100560000,93473100,4950600,4677300,10241500,7719200,27694500,5374000,17299800,2099500,546400,5513000,96231000,2663747,13838400,1339200,4420800,1551400,17864568,3704700,889800,2633200,2261200,5221800,2084900,1474900,2960000,590300
