Date,AAPL,MSFT,GOOGL,META,NVDA,ADBE,CRM,INTC,AMD,CSCO,AVGO,TXN,QCOM,AMAT,MU,AMGN,GILD,REGN,VRTX,BIIB,ILMN,DXCM,AMZN,TSLA,COST,PEP,SBUX,MDLZ,KHC,MNST,PYPL,ISRG,MELI,FTNT,NFLX,HON,CSX,ODFL,FAST,PAYX,CMCSA,TMUS,CHTR,XEL,AEP,EXC,FANG,MTDR,RRC,IDXX
2018-01-17,41.90454864501953,82.71521759033203,56.48812484741211,176.2171630859375,5.555455684661865,196.49000549316406,108.44781494140625,37.26523208618164,12.180000305175781,32.33161163330078,20.99188995361328,94.5955810546875,54.889652252197266,52.29601287841797,43.16621398925781,146.34524536132812,60.16774368286133,371.55987548828125,156.99000549316406,344.8699951171875,235.4571990966797,14.079999923706055,64.75,23.143999099731445,172.05029296875,92.47181701660156,50.61873245239258,35.88530731201172,53.73341751098633,33.53499984741211,82.03142547607422,143.6999969482422,340.45001220703125,9.017999649047852,21.75,120.66709899902344,17.213930130004883,46.45875930786133,10.533409118652344,54.35564422607422,31.278366088867188,61.304141998291016,357.8399963378906,35.5067024230957,50.99322509765625,20.91586685180664,97.962158203125,29.95085906982422,15.834467887878418,179.36000061035156
2018-01-18,41.941986083984375,82.67853546142578,56.33291244506836,178.4000244140625,5.548533916473389,196.1999969482422,110.15277099609375,37.34078598022461,12.470000267028809,32.41008758544922,21.30699920654297,92.41249084472656,54.91386413574219,52.35071563720703,42.90288162231445,146.01829528808594,59.74816131591797,368.78857421875,157.19000244140625,344.44000244140625,234.7373504638672,14.069999694824219,64.66600036621094,22.971332550048828,171.3524169921875,92.37093353271484,50.977561950683594,35.73802947998047,53.196556091308594,33.23500061035156,82.49893188476562,144.02333068847656,341.8800048828125,9.142000198364258,22.033000946044922,120.18721008300781,17.32134437561035,46.87001037597656,10.753358840942383,53.785865783691406,31.40595245361328,60.45803451538086,365.25,35.26580047607422,50.657020568847656,20.648334503173828,97.80075073242188,29.932266235351562,15.5419340133667,179.0
2018-01-19,41.75480651855469,82.5867691040039,56.70631790161133,179.8783721923828,5.688705921173096,195.72999572753906,110.31045532226562,37.62620544433594,12.59000015258789,32.40224075317383,21.037696838378906,92.74591064453125,54.905799865722656,52.35071563720703,41.69353485107422,147.3338165283203,59.608299255371094,369.0368957519531,157.97000122070312,342.4100036621094,236.9163360595703,14.012499809265137,64.72899627685547,23.334667205810547,172.05029296875,93.2399673461914,51.11941146850586,36.11438751220703,53.458274841308594,33.43000030517578,83.39413452148438,144.41000366210938,345.30999755859375,9.20199966430664,22.04599952697754,120.88040924072266,17.154253005981445,47.54150390625,10.846182823181152,54.23857116699219,31.89374542236328,61.25606155395508,366.04998779296875,35.071529388427734,50.62711715698242,20.31658935546875,98.06207275390625,29.43943977355957,15.17391300201416,180.6300048828125
2018-01-22,41.413211822509766,84.06415557861328,57.73085403442383,183.92665100097656,5.777207851409912,197.83999633789062,111.2565689086914,38.40693283081055,12.649999618530273,32.692596435546875,20.699689865112305,94.81785583496094,55.4141845703125,52.40543746948242,41.8203239440918,149.70790100097656,59.92483901977539,373.33782958984375,161.91000366210938,347.6400146484375,238.5116729736328,13.774999618530273,66.3655014038086,23.437332153320312,173.9203643798828,94.27965545654297,51.24458694458008,36.22893142700195,53.800514221191406,33.8849983215332,83.53339385986328,144.64666748046875,352.2699890136719,9.170000076293945,22.757999420166016,120.76615905761719,17.225866317749023,47.90455627441406,10.963218688964844,54.40248107910156,32.186397552490234,61.47719955444336,370.25,35.149227142333984,50.90354919433594,20.359392166137695,101.62884521484375,30.332109451293945,15.617427825927734,180.9499969482422
2018-01-23,41.422569274902344,84.33025360107422,58.32643127441406,187.8756866455078,5.906255722045898,200.08999633789062,111.60150146484375,38.667179107666016,12.9399995803833,33.03789520263672,20.762083053588867,95.17508697509766,55.14788818359375,52.70642852783203,42.86387252807617,149.44326782226562,59.58620071411133,379.1485900878906,166.5800018310547,346.75,236.3229522705078,13.9375,68.12699890136719,23.519332885742188,173.06138610839844,94.11670684814453,51.478240966796875,36.40892791748047,53.86762619018555,34.224998474121094,83.76216888427734,146.51666259765625,355.42999267578125,9.149999618530273,25.02899932861328,121.56599426269531,17.037878036499023,47.946327209472656,10.979361534118652,54.62882995605469,31.84870719909668,62.04447555541992,369.25,35.53002166748047,51.381736755371094,20.61623191833496,101.70568084716797,30.964412689208984,16.353473663330078,182.22999572753906
2018-01-24,40.76276779174805,84.25685119628906,58.084434509277344,185.09747314453125,5.829373836517334,197.77999877929688,111.21714782714844,38.2054557800293,12.710000038146973,33.092830657958984,20.28508186340332,87.085693359375,54.85737609863281,51.876468658447266,42.0153694152832,148.38462829589844,59.843849182128906,380.7477722167969,167.4499969482422,346.5,235.8852081298828,14.4350004196167,67.87550354003906,23.05933380126953,173.79507446289062,93.9925765991211,50.76060104370117,36.482566833496094,53.59248733520508,34.13999938964844,83.26483154296875,145.82666015625,355.6000061035156,9.050000190734863,26.1299991607666,121.85542297363281,16.969247817993164,47.64752960205078,11.473748207092285,53.09120178222656,32.261444091796875,62.496368408203125,376.17999267578125,35.39790725708008,51.165069580078125,20.445009231567383,100.20674133300781,30.90862464904785,16.04207420349121,184.0800018310547
2018-01-25,40.03510665893555,84.72484588623047,58.62248229980469,186.02020263671875,5.842968463897705,197.50999450683594,110.34001922607422,38.02916717529297,12.40999984741211,32.88094711303711,19.52931022644043,87.44296264648438,54.405487060546875,50.8549919128418,41.94709777832031,147.95651245117188,59.76288986206055,389.21063232421875,166.24000549316406,353.739990234375,236.7606964111328,14.704999923706055,68.89749908447266,22.50933265686035,177.114501953125,93.8063735961914,50.526939392089844,36.384395599365234,53.46498107910156,33.900001525878906,83.8914794921875,149.93666076660156,360.05999755859375,9.081999778747559,26.969999313354492,123.27993774414062,16.75143051147461,47.76319885253906,11.522176742553711,53.567317962646484,31.623571395874023,61.90987014770508,375.1400146484375,35.747615814208984,52.07659912109375,20.69649314880371,97.50863647460938,30.37859535217285,14.456741333007812,185.72999572753906
2018-01-26,40.128692626953125,86.31230926513672,58.891265869140625,188.5205535888672,6.015526294708252,201.3000030517578,112.05484008789062,42.04196548461914,12.949999809265137,33.39888000488281,19.805715560913086,90.25322723388672,55.30122375488281,52.09535217285156,42.59078598022461,152.57240295410156,62.905982971191406,371.8478698730469,169.2100067138672,367.9100036621094,238.16148376464844,14.520000457763672,70.10250091552734,22.856666564941406,177.97352600097656,94.47364044189453,48.39071273803711,36.343475341796875,53.27708435058594,34.45500183105469,84.99557495117188,146.74667358398438,381.8599853515625,9.17199993133545,27.459999084472656,125.67935943603516,17.279573440551758,48.168025970458984,11.641230583190918,54.644439697265625,32.11886215209961,62.76558303833008,377.0,35.51448440551758,51.36681365966797,20.792800903320312,99.99921417236328,30.564573287963867,14.437864303588867,187.02999877929688
2018-01-29,39.2980842590332,86.18389129638672,58.837703704833984,184.53192138671875,6.102545738220215,198.22999572753906,111.66065216064453,41.9580078125,13.319999694824219,33.62644958496094,19.385576248168945,89.4275894165039,54.324790954589844,50.46281433105469,42.22018814086914,154.1213836669922,65.36449432373047,380.3106994628906,167.13999938964844,358.4800109863281,235.19454956054688,14.40999984741211,70.88400268554688,23.302000045776367,177.44561767578125,92.85199737548828,47.58127975463867,36.44166946411133,52.626129150390625,34.14500045776367,83.86164093017578,145.44667053222656,390.2699890136719,9.192000389099121,28.458999633789062,122.99805450439453,17.076677322387695,47.54150390625,11.395049095153809,53.72341537475586,31.503507614135742,62.111778259277344,374.5,34.85392379760742,50.731719970703125,20.50922203063965,99.19976043701172,30.38790512084961,14.23969841003418,186.77999877929688
2018-01-30,39.06645965576172,85.10108947753906,58.38594055175781,185.6630096435547,6.000445365905762,196.89999389648438,110.60612487792969,40.95901107788086,12.869999885559082,33.15560531616211,19.030986785888672,87.7193374633789,54.05849838256836,48.68434143066406,40.64021301269531,148.88279724121094,64.25302124023438,377.2215881347656,166.5399932861328,352.5899963378906,234.61090087890625,14.827500343322754,71.89099884033203,23.05466651916504,177.0787811279297,93.02268981933594,47.72312927246094,36.278018951416016,52.67981719970703,33.95000076293945,83.33445739746094,142.6133270263672,386.3699951171875,9.14799976348877,27.8799991607666,121.09371948242188,16.96626853942871,47.165584564208984,11.340208053588867,53.51268005371094,31.773666381835938,62.26561737060547,376.57000732421875,35.133697509765625,51.06794357299805,20.48781967163086,97.06278228759766,29.876474380493164,13.805618286132812,186.58999633789062
2018-01-31,39.17408752441406,87.18408966064453,58.6264533996582,185.434814453125,6.076588153839111,199.75999450683594,112.26180267333984,40.41333770751953,13.739999771118164,32.59844207763672,19.587753295898438,87.54371643066406,55.07528305053711,48.91236114501953,42.63956069946289,144.8196258544922,61.68406295776367,364.1896057128906,166.8699951171875,347.80999755859375,226.30349731445312,14.550000190734863,72.54450225830078,23.62066650390625,174.35873413085938,93.3408203125,47.40605545043945,36.32711410522461,52.60600662231445,34.1150016784668,84.86626434326172,143.88999938964844,387.1000061035156,9.208000183105469,27.030000686645508,121.62691497802734,16.93941307067871,47.05315017700195,11.163493156433105,53.66206741333008,31.91624641418457,62.592529296875,377.25,35.46784973144531,51.38920593261719,20.60552406311035,96.47090148925781,30.13683319091797,13.44703197479248,187.0399932861328
2018-02-01,39.255977630615234,86.4958724975586,58.595211029052734,191.58651733398438,5.945562839508057,199.3800048828125,111.10872650146484,40.001991271972656,13.25,32.7239990234375,18.85803985595703,87.87100982666016,53.905174255371094,48.59314727783203,41.439964294433594,144.4381866455078,61.45589065551758,343.4696350097656,172.99000549316406,346.0,224.01751708984375,14.467499732971191,69.5,23.28333282470703,173.10609436035156,93.3408203125,46.73012161254883,37.52983093261719,52.72677993774414,33.96500015258789,77.98307037353516,141.97332763671875,378.760009765625,9.173999786376953,26.506999969482422,121.61164093017578,16.882722854614258,47.310176849365234,11.07005786895752,52.702823638916016,31.435949325561523,61.332977294921875,371.17999267578125,34.822837829589844,50.68688201904297,20.247026443481445,97.34722137451172,30.67615509033203,13.145062446594238,193.9499969482422
2018-02-02,37.55265808105469,84.22014617919922,55.501277923583984,188.79840087890625,5.773006439208984,195.63999938964844,109.1771011352539,38.74274444580078,12.449999809265137,32.11974334716797,18.596637725830078,85.93924713134766,53.316078186035156,46.22185516357422,39.81121826171875,145.5668487548828,60.16038131713867,345.52569580078125,166.24000549316406,343.8299865722656,214.18287658691406,14.319999694824219,71.49749755859375,22.916667938232422,170.88714599609375,92.07608795166016,46.538204193115234,37.22712326049805,51.800724029541016,33.314998626708984,76.16280364990234,138.98666381835938,368.3900146484375,8.98799991607666,26.743000030517578,119.32646179199219,16.48586082458496,46.61619186401367,10.879124641418457,52.36473083496094,30.85062026977539,61.14068603515625,387.5,34.56639099121094,50.619659423828125,20.182825088500977,94.1340560913086,28.993106842041016,12.786476135253906,186.36000061035156
