Date,KLAC,LRCX,SNPS,CDNS,PANW,MRVL,NXPI,IDXX,ALNY,INCY,HOLX,EXAS,BMRN,LULU,ROST,EBAY,ORLY,DLTR,MS,BX,MCO,MSCI,VRSK,EXPD,CSGP,POOL,CCOI,IRDM,SIRI,EVRG,NWE,MSEX,MTDR,RRC,AR
2024-02-02,854300,7629000,1274100,1275900,5080600,11434100,2136300,607800,646500,1148100,4242539,2015471,1396300,1144200,1956200,6097500,4720500,2452400,7728600,3320400,682700,576900,549500,1247600,2197000,343700,257900,906400,1420720,2182700,514900,84600,916500,2637000,2749600
2024-02-05,903000,8651000,1237100,1164600,5340600,8514300,4119400,921400,602400,1249000,2840356,1634896,1133300,1166100,2879300,5907200,5139000,1944800,7788700,3604900,727800,715400,557700,816600,1777800,316900,193200,1029600,945800,1967700,356800,192100,983600,2017300,3341900
2024-02-06,1027700,10546000,1341800,1123000,5483200,8569000,3949300,576100,1443800,2025600,2697511,1477720,1609000,1531000,1796000,5946900,4380000,1215300,7335500,3066100,401000,469100,518300,800000,1456800,175800,151400,1252500,895700,2157300,309600,179500,824200,2625700,3288500
2024-02-07,857700,8570000,1044600,1147800,13163200,15516000,2789000,626300,771700,1368600,2266938,2620347,2851100,1013300,1804400,4005500,9084000,2677200,4952200,2731300,779400,475400,803400,1046100,2024600,350700,266000,931200,931940,1848900,271100,161100,608000,3712600,3066400
2024-02-08,733200,8627000,1513600,1506600,5916400,17086400,2815200,542600,1609900,1703700,1886926,1612081,1140900,1510300,1336600,3314300,12153000,1820000,6218200,3436000,720900,515300,640900,941600,2245300,242500,194000,881500,1196420,3527400,304100,166800,1100000,3895800,5237500
2024-02-09,1246400,18363000,999900,1580100,7002000,21879400,2621400,320600,481000,1761900,1534541,1772548,1355300,1350000,1283000,5099000,8304000,2491600,5664500,3181400,939500,336200,722400,887700,4208000,216100,286400,990100,1534210,2495900,266100,76700,1008200,3550500,5457700
2024-02-12,1233200,12542000,813300,3285800,5737000,14266600,2787800,302000,790200,2211600,1571773,2153376,1279700,1174700,1949100,5551000,6121500,1726300,7888000,3981900,1026600,485100,575100,784200,2145700,200500,217800,1521900,864580,4081100,437900,75100,1399200,2138500,5174800
2024-02-13,1499400,12595000,1477900,4063400,15684400,12862600,2723700,336000,800300,3494600,1734958,2235048,925500,1264100,1604600,7188500,7312500,1482300,11339400,6448100,2001900,403400,738000,708900,2890500,316700,410300,861400,1643480,2089100,597300,134000,1951600,3274900,6271000
2024-02-14,1175000,11849000,929400,1743000,6187400,10569200,1824900,390800,931400,2235700,1766133,2134785,1233300,697200,1451500,5058300,7728000,1466000,5973700,3302800,1422700,443400,988500,760800,1673900,310000,319400,1119000,1436670,1909400,319400,106600,1566300,4473100,9348800
2024-02-15,1025400,8529000,858000,2018400,5435200,12986600,2078400,308600,5429600,1436600,2418666,2297504,1990500,915500,1891300,4873300,6093000,1628700,7993500,3542400,1262400,386300,666800,831000,1663600,227300,232100,3536100,1129750,2554300,749300,128500,1607100,4182800,14262800
2024-02-16,1060400,13280000,896100,1622000,6525800,11088200,1476100,376900,1886800,1132000,2947343,1404444,1058200,1341000,1876400,7091000,6646500,2642900,9673900,3578300,985700,327700,1399200,1458700,1720300,293700,293400,2381900,1443660,2748100,589100,95500,1548800,3506000,7117000
2024-02-20,1262800,10890000,1115700,1799200,20917600,12304900,2140300,441400,1338400,2167000,1452544,2168495,2100900,1185300,1788400,6398000,6205500,3175700,6626400,2982300,964900,903800,1231700,2688900,3054300,236100,255200,1747600,1384200,2043000,469300,137800,2939100,2675100,5742300
2024-02-21,745400,7123000,1827800,1262500,87630400,8797500,1639800,413700,3657500,1960800,1970952,3154419,1268400,807800,1484100,6965100,3898500,2315800,6444000,2453300,719100,501100,1876300,1665000,5361500,550000,260200,1072000,1214360,2018300,357900,423500,3107300,5478200,13922600
2024-02-22,1077800,12639000,3322400,2240500,38594600,16683200,3173300,428800,1174400,1701500,1479522,4643540,1652700,1105000,2101100,7552400,4585500,1781700,6782100,3162400,790300,482200,1009200,1456600,4683800,1049700,334000,1295800,1202680,3162900,466100,2204900,1955000,6462400,6551000
2024-02-23,597900,6868000,1210800,1167700,30663000,8541900,1817800,256600,1478700,1373200,1417898,2932055,3652600,862300,1581600,7144900,3357000,3255100,5810100,3380400,549100,410400,688100,927600,3182700,449800,264500,1319800,828910,3482800,243700,262600,949900,3220500,5581800
2024-02-26,649800,6091000,1034000,1015400,43874400,6307000,1596000,348800,556200,1246700,1657158,1928111,1470200,1447000,1601700,6007300,5079000,2429200,5608100,2623800,536700,398400,679200,1736300,1749300,369200,321900,1237500,890760,1810900,285300,192000,1054900,2729300,5318800
2024-02-27,717400,6303000,731100,804200,42708600,10797500,2438300,292500,674800,1370000,1524602,3123918,1249100,919500,1618300,12708100,5322000,2137500,8066700,2968400,548000,413500,532500,1022700,1755300,231200,517600,1018300,890720,1653500,388300,194900,1575600,1844700,2964200
2024-02-28,622600,6150000,589300,752400,15990600,7690300,1489200,270100,1262500,1118700,1866311,1628601,1172800,913800,1594100,23207900,5050500,2020000,5624100,1986600,538500,429700,658400,1117900,1756600,220500,459600,737800,1580630,2136900,385900,123200,1302300,1896100,2650100
2024-02-29,998900,13084000,993700,1704300,16356000,14234400,3374700,551800,1809900,3087000,2114742,2614983,2604500,1431900,2785700,16165200,6343500,2531600,7657100,3861500,1690200,432200,1238100,2123600,2751300,465000,696100,1339500,2501180,3767200,541900,172100,1313600,2530900,4418900
2024-03-01,1124900,11111000,962800,1840100,22750200,20462800,2444700,375700,538900,1574700,1358025,2007154,1927900,1295300,1426100,8668600,3502500,2149100,5523700,3673400,617200,260600,738600,1686200,1903000,275100,992600,1000700,1651380,2653700,318300,258200,1203700,2441700,3776200
2024-03-04,751400,9016000,1063600,1593000,14428400,17817800,2667600,323500,991900,1663300,1533089,1278406,800700,1254200,3258000,8449900,4824000,1933500,19876000,5822500,795100,365200,715600,1014600,1552800,252800,1044800,1014500,1722230,2804800,265300,166800,1021300,2101700,6356700
2024-03-05,1107300,13083000,977100,1744300,14534200,11051900,2319800,417800,703400,1876800,1410193,1694085,1710500,975500,3301000,12659500,4452000,2019800,13883600,3856300,796100,257500,906000,1705800,2521800,383600,667900,1184200,1563500,2728500,230600,180600,1119800,2179000,3945000
2024-03-06,1063700,14329000,787800,1206500,23383400,16829500,2527800,371800,521500,1797500,1543938,2111247,1133400,941300,4094700,9615500,5008500,3367300,25614600,3355600,816800,487800,984200,1064600,1831700,314800,486000,2411800,1970210,3005400,519800,135400,1170300,1965900,2881700
2024-03-07,1059100,10974000,756000,1177200,16056600,30723300,2942200,375000,563900,1581700,1573512,2422384,1224200,1078300,2917600,8912200,3964500,2418200,9145700,2913800,672100,382500,1300800,1166200,2385900,370800,887900,1531000,1316990,3266400,280400,143400,1418800,2533600,3474100
2024-03-08,1121900,13313000,724700,1313100,11484800,40992400,2482000,299100,637600,1572400,1417269,1694389,1252100,755200,3079300,8504700,4750500,3704400,9689300,3151500,493400,279900,765900,1207100,2090400,267500,746400,1281000,1613750,4148600,264600,155200,1062700,1404500,2649400
2024-03-11,1037600,13267000,656400,1119500,9898200,20587300,2020500,465000,662000,2193100,1223561,1599920,1368900,729700,1643300,10113600,3442500,2324100,4737200,2958900,411000,413200,727200,1249500,1637000,295900,787100,1192200,1528360,2310300,244900,194300,949000,3133100,5158400
2024-03-12,875600,13512000,622700,1357000,8133600,16875600,2104300,397000,683600,1643800,1586065,1819048,1027900,841200,2138700,7857000,4639500,3268500,5110900,2888500,337400,366400,610200,1205000,1529900,352500,733800,1074000,2245840,2258000,211400,153600,750500,1597800,3511500
2024-03-13,1155300,10080000,894200,1291400,10545600,27385900,2457700,315300,859000,1335500,1604545,1381502,1312700,799700,1851900,10333300,4021500,14563600,10345800,3584200,339900,341000,778300,929400,1607700,207600,580500,1269300,2203640,2793700,363000,118200,1353500,2241700,4756300
2024-03-14,934100,9964000,732600,1038600,9903200,21934700,3520100,337100,505800,1230900,1877582,1893200,1244300,1316800,2618100,7731500,5616000,5902600,9235300,5851200,457100,295700,992600,1077600,2247000,533900,654000,976400,1992800,2273000,332600,191400,983500,2479100,3340100
2024-03-15,1669400,19745000,1348300,2606600,13190400,18474800,5827300,829400,906200,4902000,5286988,1854884,1185800,1678100,4555400,11456700,8005500,6023000,20363000,22840100,1153100,520700,1611200,3087100,9555100,389900,1375900,2836700,2582200,3810100,1046100,725000,2854400,6854300,5920200
2024-03-18,797900,7510000,1085400,1244100,7678400,11330500,2236700,379500,460700,1811400,1500979,1747922,1404500,1261300,2250800,6435100,4881000,6226400,5960000,3163200,797900,358400,1011300,1298000,5415300,374400,573400,1229000,1145350,2235600,559800,150400,1151400,1866400,3576100
2024-03-19,888500,7029000,1557500,1997300,10930800,19428300,2172300,335000,517200,2502900,2299394,2114820,1300200,1428900,2437700,6863700,3958500,4544300,8546400,3459200,689900,341400,741800,1110100,3071000,272600,606500,1608300,1438630,1651900,524900,141900,1110200,1536600,2863800
2024-03-20,904400,8493000,1135000,1297700,6815200,14717300,2102500,422500,439800,1714300,1264998,2469353,879900,1627800,1600000,6136300,4455000,4213600,10811700,3151200,568000,529300,719100,936800,2254700,256700,541300,894600,2016280,2270100,254500,121900,1008000,2210200,3978500
2024-03-21,758200,14078000,1814000,1907500,7662800,17415900,2926600,428500,611500,1535800,1269797,4256700,919100,4022000,1999700,6756900,6415500,2868000,13659900,4003400,732600,493400,1261000,819600,1932100,321300,522800,982500,1999230,2158700,277500,88700,1283900,3141500,3452600
2024-03-22,412700,6901000,1242500,1751900,7593400,10233800,2236400,251400,834200,1192600,862212,1011708,876700,19680100,2080400,5071900,4104000,2668400,5909300,2072600,495200,364300,1020500,805000,1832800,230200,414300,960800,1555760,2400400,335300,65700,792700,1585000,3403500
2024-03-25,493200,7405000,1328000,1305800,5298000,9915500,1703500,363900,799300,1882700,1435201,1803464,1409200,5122900,1832200,5621400,5253000,2580900,3670400,1792600,728500,297400,1063400,1431300,2056000,413600,242700,1649400,918550,1694200,222400,78800,836400,1960600,3514500
2024-03-26,865100,8589000,1024000,1266800,5869400,13401300,1443100,398100,532500,1805700,2484138,1920618,1346900,2881700,1949000,5995800,5295000,3649600,4211900,1993000,736200,377700,1179900,1151300,2282200,252100,277500,1077000,1473700,1925400,353600,80400,4254000,1558900,2952100
2024-03-27,976300,5896000,871300,1075900,6528000,22855100,1631200,308800,463000,1653600,1270206,1710772,1031700,2340500,2007600,4940600,5536500,2436800,6394500,2146400,470000,313000,1533800,649400,1278600,262700,353600,1162900,1670700,2169900,222800,89200,2308700,2206400,5629000
2024-03-28,1080900,6639000,999100,1331700,6801000,12474000,1731400,290100,666600,1883100,1990262,5469456,1027700,1699100,1960300,6816400,4395000,5909900,6707700,3132500,566200,338900,1218600,797500,2213500,711600,463600,734400,1199140,2158400,416500,98400,2727500,2383000,5788500
2024-04-01,772200,6514000,609100,901100,6280200,10137800,1478200,302400,523300,1270500,1405009,3173531,715500,1827500,1533200,4646400,3552000,3152500,3416000,2478100,698200,280800,847200,749100,1272600,341700,478100,1260600,1325950,1453500,253500,84700,1274700,1847200,3767400
2024-04-02,950800,9071000,739500,1214900,7738800,12361400,1607900,382300,445600,2088900,1415409,11351714,1410600,2137700,1630600,4449500,4884000,3354400,5245400,3620900,1181500,356400,847000,1068700,1499600,397500,613100,1203300,1570780,2071000,409800,136400,1973100,2360500,4511600
2024-04-03,782400,7302000,758800,1114800,8076400,11338900,1061600,333000,315100,1909800,1661420,4852303,1166500,1550800,1824600,4459000,4227000,3111300,4821100,2101700,623400,313800,559300,848700,1182600,314100,399100,1961100,2042370,1310800,292700,132500,1926200,1825900,4841000
2024-04-04,1102900,9919000,983000,1138100,9636400,13364200,2501000,354000,531900,1546100,1835920,3441223,1151900,4717600,1801500,4702900,4618500,3489400,5466100,2445100,892600,465300,891200,808100,1712100,374100,487000,1380900,2026860,2306300,211600,125500,2342100,2286000,4001100
2024-04-05,790900,8048000,774100,1075800,7363600,9567200,1617400,434900,351500,1603300,1485429,2108387,828900,1809800,1529000,5326600,4201500,4408600,4654800,1906700,619700,421800,579900,789600,1725900,247600,531300,928600,1410610,2040500,205500,120100,1716300,2752800,3461100
2024-04-08,518300,5609000,605600,785900,7385800,8656700,1188100,415200,738200,1239000,1603200,1659083,1345000,1684500,1969400,3975400,3703500,3402700,4601900,2422400,698900,302100,1035500,797100,1411300,221100,414400,897600,2451680,1997400,261100,129600,1265900,1592900,4560400
2024-04-09,708800,5207000,1038400,1192700,11186600,9753800,1706200,390100,596000,1483400,1336395,2568737,1176700,1963600,2025700,3566500,4351500,2093000,4951600,3258400,398800,273600,690100,1376900,1156400,280100,316500,924400,2403220,1651100,178900,82000,1257600,2223300,4171000
2024-04-10,610000,5976000,780000,1014000,7006600,13930500,2028200,427900,571400,1052600,1670312,2297144,2204500,1962800,1902300,4901300,3319500,2436800,5994200,3339700,591500,317400,608100,839200,2470200,479500,538900,899700,2949130,1890800,276900,109100,1818700,1677700,4595300
2024-04-11,831500,7055000,914400,1287800,6986600,24859600,1736500,388100,473400,1581000,1657913,5334939,2296900,1948300,1707900,3650900,4494000,2005600,24631800,3429000,661600,336700,1382800,1091000,1632000,445100,448700,676900,1552130,2053700,203900,82800,1294100,1923300,3700300
2024-04-12,810800,9893000,810700,1115500,5816000,14256700,2597800,513700,428100,1227500,1573811,2428865,2419800,2664800,2290300,4246600,3948000,3462800,12789800,4002800,624400,434800,1039700,939700,1745100,398900,607400,989800,2689150,1882000,302100,88400,1492900,2322900,3029500
2024-04-15,886100,7691000,941800,1338000,6104200,12431800,2304200,495300,498900,1574400,1605404,3060358,1942200,2326900,2490400,3878400,4873500,2201900,9553900,3350700,771600,524900,1070500,1219300,2585000,259500,355200,1185600,2017340,1985600,247100,174100,1214500,1866700,3200000
2024-04-16,922400,5448000,897500,1651400,7255000,8642600,1652700,556500,352400,1465400,1764609,3472199,1235800,2147100,1793700,5161500,8091000,1936700,18291600,3540100,900000,470900,1462500,1316100,2615100,375100,402400,1069500,1366890,1956200,186100,129100,2582200,1912700,3160200
2024-04-17,1193100,16686000,1120900,1127500,6338800,9761000,1970900,533300,601300,2525500,1697868,2516226,1282500,2147800,2151600,4319900,4921500,1863100,9544600,5150900,576000,447700,841400,1010100,1239900,322700,416100,1439900,1426190,1260500,316800,109000,1578700,1817400,3861600
2024-04-18,903100,23074000,1177600,2700400,7711800,11870200,3494900,399900,398900,1830300,1576803,1597962,944900,2180200,1505700,7590000,4264500,1835700,6752000,5701700,789600,1421600,676800,835800,1267900,235500,411900,2129900,1154970,1713000,293300,105400,1690500,1459700,3845700
2024-04-19,1072900,13545000,1192600,2021400,9503200,14886800,2760700,568600,703200,2181300,1288503,2168842,1778600,2470400,3122000,4296200,4746000,1957100,8143000,4161300,820300,519900,714300,3321000,2067300,329100,321000,1571600,1696320,1932300,269400,227400,1494800,2046300,3526800
2024-04-22,924300,18563000,974800,2781600,5852200,9851200,2230200,419600,400000,1751600,1516324,1594417,1257300,2537800,2187600,4140800,5146500,2053100,7294400,3290800,504900,915200,733100,1004400,3949800,299900,353500,1832500,1533470,1461100,256000,113900,1378200,3169300,5516600
2024-04-23,710100,9823000,1487500,4681900,8132000,9155100,3024100,558400,543700,2493700,1603280,1777688,1299100,1589900,2590100,4522800,4968000,2165200,6393900,3379200,572200,3661100,1068500,1389100,3027600,503400,337400,1631100,1627400,1938500,193600,91900,1410400,2935500,5841100
2024-04-24,873400,19491000,1431000,2329200,5700800,9111600,3810700,493000,395400,1564400,963154,1213600,1599600,1260300,2366800,5088600,6927000,1738800,5100900,2021500,582500,2230400,1008800,1377400,4739700,550300,294600,1997200,1784210,2108200,240600,96000,3107300,4697400,7273100
2024-04-25,1065800,13093000,924800,2046500,5422800,12342200,2052400,358500,489300,1771900,1190940,2648606,7884400,1538400,2364300,4461100,13768500,1768900,6770600,3620700,897800,1469600,1052600,1619100,2781500,1065500,386700,1741100,3170230,1679400,343500,89100,1275000,4254400,10084400
2024-04-26,1193500,13971000,997600,2141700,4493000,11543800,2059400,529800,479100,1564300,919462,2019062,2257100,1234500,1958400,4985600,5035500,1349900,4606100,2962700,718500,1040900,815700,1051200,2234100,437300,283900,2367500,3122140,1191600,438200,98600,892700,2583200,7919500
2024-04-29,931600,9025000,647500,1396300,5980600,9051800,2976300,414100,439800,3081700,799283,2216577,2008700,1361200,3541700,5977400,4486500,5277200,4416100,2291600,966200,982500,911700,1489600,1770100,379600,354100,2120400,2278380,2010700,436000,91000,1192200,2375500,6687700
2024-04-30,902200,9737000,741300,1705800,6345800,12782900,4800100,754700,477000,4773200,1515878,2698563,2018200,1592700,3217800,6712700,7932000,2223500,5860000,4329200,1116100,932600,1455600,2176300,2221600,453300,323800,1812400,4222940,1823900,355600,113100,1594100,2298600,6485700
2024-05-01,1273100,11878000,747100,2082300,6071000,11171200,3538400,1018200,735800,3577700,1423724,2172084,1881800,1336000,3450500,8328800,9165000,1929200,4713600,4141900,944500,920100,1824400,1366200,2030700,397500,336100,918500,2799490,2208600,291600,115900,1272000,2484700,7115900
2024-05-02,675200,7245000,1087200,1643500,6534600,12956900,2317200,518300,660200,2020500,1795905,1587056,1221300,1818600,2597900,10828800,6169500,1516100,4449200,3653000,1346800,767800,1544700,1681200,1911100,368800,491800,693300,1366120,2149400,228200,88000,1317300,1622700,5813800
2024-05-03,819900,8752000,855800,1371200,6878000,9011500,2513200,548000,452200,1407400,2069424,1612633,1632900,1257700,3732500,6896500,6270000,1471100,5043500,4437500,793000,826500,1127600,1541400,1244600,430000,407800,765500,1535550,3072000,198500,90000,1402600,1379700,3635400
2024-05-06,873600,7545000,674800,1013900,5771200,7018800,2213600,298200,289700,2016500,1585120,2657723,895200,1324100,2803000,5811200,5224500,1775600,5105100,3421900,781300,1084800,892900,2205500,1257000,340300,330600,727800,1182080,2469400,208600,104800,943000,2629600,3807700
2024-05-07,782700,6746000,759200,1040600,9228000,6454800,1605300,368100,353400,1901300,984581,1934015,904800,1207800,1909000,4695600,5950500,1808800,7418000,3233900,753600,852700,1094500,2222500,1151900,309600,341900,934900,1023840,1877400,309200,105300,1209800,2868900,4300500
2024-05-08,672900,5539000,536800,1237000,6254000,6611000,1636500,604600,452300,2208600,973729,3677157,1288600,1366400,1606100,3847100,4231500,2314300,4662600,2919600,550800,811400,780300,1453200,1094600,272100,451700,736100,870210,1541000,238300,146100,939300,1552200,3561500
2024-05-09,976000,5767000,410000,1001200,6029200,13647800,1777800,546600,329200,1428500,2037848,10687789,1155000,1774800,2188300,3980500,3679500,3348900,6766700,5938500,560400,760100,523000,923300,1121400,210100,884100,730500,931800,4723700,204100,164500,837200,2961100,3032700
2024-05-10,448800,5100000,587800,840600,4278200,8484100,1072300,526500,322800,1505300,1402648,5928130,1521200,1390800,1793800,3873000,4960500,2149300,6118400,2517800,667300,544700,697900,922200,1597000,255800,935300,691800,885440,4709000,170900,138800,754500,2527900,3475400
2024-05-13,554100,7394000,547900,1058100,4173800,5261400,1395200,374400,512800,7237400,1039454,2703507,1291800,1482300,1946400,5039600,7171500,2231800,5379000,1826100,354300,448400,399200,906600,1464300,231300,623200,796300,1665150,2802500,160800,146200,1025200,2481500,2776600
2024-05-14,884000,5751000,500800,1315700,5381000,9267400,1618400,636600,604900,2735000,1286553,3726372,1530800,1228000,3560700,3472600,8815500,1897900,6216600,2828900,749700,738900,499600,1153800,1735600,228200,810900,581400,2083360,2419000,164000,96200,905700,2072000,2970700
2024-05-15,850300,7133000,968200,1994800,7399000,10009000,2231500,823800,536100,3395200,1637741,2740230,2124300,1527700,1958900,3914800,5329500,1936400,6938500,4480200,808300,773500,477700,773800,1659700,315100,595000,634800,2355610,1846200,204100,98100,999200,2155300,3097000
2024-05-16,751200,8124000,665900,1222400,7343400,18116300,1550100,525200,934900,3042700,1749516,2566064,3858000,3261400,2265600,5236500,4659000,2135100,4339300,4167700,541500,931500,605700,816400,1519300,336100,439800,457700,1488260,2121900,230900,84200,1167400,1795800,1966900
2024-05-17,585900,9106000,560900,895800,6848400,7874800,1344600,446000,481200,1618300,1451370,2453347,3433400,2588600,3604600,4607200,6028500,2360000,4690800,3954100,875000,878500,778900,865200,1461300,220800,508300,627300,1774460,2062200,217700,111900,1014500,2528900,2725100
2024-05-20,763600,6650000,495100,1044900,15994000,10466000,1271500,517400,368600,1977900,1027857,5629326,1731200,3629200,2259800,3056700,5961000,2912300,5690200,3081900,420400,569800,580300,919700,1696700,204600,405900,561800,1745060,978900,201700,95500,1037300,3460400,3355500
2024-05-21,703600,14234000,579500,1181400,27524800,7617000,1156000,486500,448600,1826200,897598,3641687,1837600,2225100,2278500,3739400,4870500,2401000,8337100,2960500,485600,798400,607300,968200,1172400,226300,399600,549400,2420600,1153800,195300,95000,1160800,3505800,3550400
2024-05-22,769500,8938000,1018700,1222200,9065200,7692700,2185500,494500,350700,2667100,1217141,2612451,2746500,8918100,3932700,4733900,4687500,2106700,5194300,2617500,820900,655300,707000,955700,1598400,304900,316300,682800,3303470,1311900,233800,81100,1187200,2165300,3427300
2024-05-23,828900,10576000,1735100,1873400,7791200,15618300,2327100,503800,500500,2206000,1314633,6007167,2859300,3824400,3913500,4828800,7891500,2968900,5594500,3498300,707800,1178500,894600,1378100,1611600,382300,409300,551300,3379610,1853600,238200,95400,1001700,2666400,2450500
2024-05-24,548400,7196000,725600,956700,9430000,9353700,1319900,267200,506800,1966900,1303244,6014957,2028900,2284000,7641400,7773900,5083500,1628600,3550500,1815000,498500,482900,689800,927500,1236300,243400,284600,617500,1984080,1191900,183900,105400,1133600,2099000,3075300
2024-05-28,601100,9942000,890600,1479600,9216000,12410800,1503600,499300,510300,2276700,1217018,3979641,2864100,2845600,3857400,7242700,7215000,2110800,5541600,2927100,545900,715000,770400,1802000,1956900,325900,345300,865600,1725990,1305300,180700,185300,1310500,2197900,3198600
2024-05-29,855000,8802000,991900,1776800,5270000,9204400,1696200,465600,876000,4190500,1142328,4726566,2760000,2604500,3042100,6445500,6436500,2230200,4679600,4754300,656100,663500,636300,1485900,2871700,454200,361300,978500,1686650,2166100,278700,139900,1686600,2008800,2823100
2024-05-30,712100,10577000,1152700,2121300,9230400,14314200,1785300,514700,655700,2254700,1568800,2571711,2074000,2635000,3181300,5852900,5953500,3252200,4548800,2680200,704100,508900,888300,1307900,2607600,504200,397100,757800,1992920,1493500,222900,139600,1691900,1793200,4396900
2024-05-31,1684800,15598000,1903200,3475300,14804600,37095900,3065100,935400,1250300,5049800,2501317,2144952,2545800,4260700,3204700,7405700,11551500,2844700,7155500,3636400,2244100,701600,2984800,6036300,2860900,383700,396900,1413400,10109330,3494200,328300,134600,1409300,2211300,3733300
2024-06-03,515100,6806000,934200,1265700,4701000,12623300,1273300,473600,856200,7764700,1065009,2104648,2466500,2098500,2587200,6043100,6589500,3673500,5671200,4056900,660100,789900,639800,1401300,1951400,247900,602500,1399800,1959610,2002300,173100,129400,2207400,2404500,4151500
2024-06-04,474500,6672000,885400,1135400,5347200,14604900,1783800,775900,440100,6497700,1107186,2368012,3772100,2151200,2558100,5010600,4401000,3516100,5409600,2022600,611500,438000,885400,1610100,2234800,251700,570800,1284400,3578350,1919800,194900,113400,1921100,2663900,4163100
2024-06-05,943200,11660000,1147700,1890300,7476800,12610900,1692900,428400,786000,7494700,1371524,2341281,1949800,6609400,4078400,4852000,10149000,8740700,4499700,2800100,482300,481400,674700,1808500,2509800,205000,688900,681700,2548300,1575700,177500,70600,1465400,2238300,2446200
2024-06-06,722100,8045000,1080100,1237000,5059800,8626300,1438300,486400,534200,7860200,1284135,1421523,1966000,12294700,1705800,4921600,8163000,4534800,4741200,3380300,577600,722100,530200,1173900,3053100,296300,588100,789900,1833120,1039400,131300,86000,932600,1522200,1675900
2024-06-07,736000,5813000,423600,997200,5216000,8800000,1211300,380900,862700,8706300,1186677,1632394,1495800,4031400,2032900,4337200,5298000,2337800,4018400,3200900,631500,394200,898300,1514800,3343100,327600,510000,1141000,2376530,811400,175300,106300,1167600,1535400,1912600
2024-06-10,649900,10591000,586200,934200,5781600,9190100,1353600,564800,383100,10171000,878774,2042482,7450400,2132000,2513900,3595100,5322000,2780700,4566000,2385100,562300,473000,667700,1243300,2445000,273200,795000,719300,1942430,1473400,135400,97100,1794300,2473600,2986800
2024-06-11,590000,7123000,667900,1602200,5524600,6407400,1123000,348800,717100,9175700,1605389,1688259,3214900,1760700,2126000,4198200,9532500,2115700,5330000,2613400,485600,574200,397300,1171300,2060000,279700,811100,1015500,1565080,1672200,271600,98800,1265400,1612800,2753300
2024-06-12,807300,15063000,691600,2137800,4926200,10296500,1653600,414200,513200,6112000,1459985,2935856,3412700,2681100,2162000,4573400,7384500,3640800,5435700,3755000,744600,494600,589400,1022400,2990100,495000,740300,735900,3995040,1591300,264600,105900,2922300,3134700,2880300
2024-06-13,546400,9582000,568400,1564700,5944600,17515600,1382700,463000,400400,6474000,1417248,2560991,3944300,2078400,2003600,4641800,6762000,2676400,3955900,2015900,481300,483000,496000,1103000,2526100,276900,509400,1057200,4828310,1318900,182800,75500,2308500,1545000,2750200
2024-06-14,474700,6205000,600600,1428100,4971800,6029800,1680300,386700,638800,4892000,1033028,1950468,2476400,1472700,2670700,5737300,8085000,1918800,3406600,1685500,462000,534000,472000,1225000,2828100,224400,558400,817400,7525470,940200,160600,72700,1472300,1501800,3435400
2024-06-17,737800,10497000,1203400,2250600,5081000,9859200,1702700,509800,777700,6287100,1249842,2352907,2627400,1948900,2651800,4399900,9738000,2491200,4874100,1756800,437600,492000,487100,1064200,3753400,325000,723200,976600,4585440,1154500,210100,82000,1212600,2365800,3964100
2024-06-18,878000,11927000,1040900,2415700,4121400,8747400,1649900,621900,587700,5074200,1384234,2812513,2940500,1836800,2510200,5615000,5784000,1935600,4558400,2244700,809000,732700,655700,1362700,3292500,312700,562500,923800,6447680,1277000,196900,77400,2132200,2040700,3639900
2024-06-20,1281900,14615000,1156800,1717300,6281000,14490000,3003900,752900,793700,3374000,1050703,3493446,3023400,1626100,2714900,4643100,10864500,2671700,3956800,2629900,761700,669900,648800,1209200,3657800,446100,509700,1172700,3883400,1370500,224200,86800,1135700,2484200,3647600
2024-06-21,1919400,16514000,1670900,2697700,14353600,14397100,3881400,1215400,2204200,9700700,2048929,10207376,29232700,3223500,4509400,10478400,9954000,5232000,10785300,5206800,1037300,702200,1547600,5506800,6846700,771600,1138900,2537000,33060360,2983800,635300,352100,3389500,6354400,6619400
2024-06-24,894400,10415000,899000,1400500,6381400,13810100,1680600,703900,9193800,2614800,1000839,3752974,3556800,2155600,1655600,5694800,5449500,4359300,8418200,2289400,534500,383100,726300,1645000,3262800,564000,335100,974700,6180090,981700,300800,99900,1300700,3616100,3543100
2024-06-25,934400,8646000,763800,1285700,5125800,13940100,1435300,717700,4500700,1708500,942929,3857732,2196100,1985300,1788600,4369900,6790500,2367100,7439700,1853400,528100,387700,763800,1152500,2506900,1977200,483200,776300,4344260,1323100,224100,60200,1563800,2291200,2982900
2024-06-26,712600,8787000,559100,1147800,4249600,6637300,1693200,394900,2854400,2384600,973316,5287268,1631300,1265500,1717500,3473300,6037500,5643700,6514200,2121000,933400,294900,565700,1203900,3447200,463800,550400,1384800,5535050,1397800,234500,62900,1336600,2932900,2503100
2024-06-27,510300,9148000,594400,1433300,11299200,6039000,1489100,350000,2617300,1643300,2403054,3342807,1757000,1410300,1794500,4167200,4965000,7071100,5437800,2084100,526100,362200,646500,1020500,2157600,582800,463100,1059200,3394810,1117000,248500,48800,1964900,2880400,2438500
